code,level-front-120,level-future-120,trend,front-min_time,front-min_up_or_down,front-max_time,front-max_up_or_down,future-min_time,future-min_up_or_down,future-max_time,future-max_up_or_down,percent
002642.SZ荣联科技,-0.9424478058585423,-0.9089491769388925,0.03349862891964972,2023-04-18 00:00:00,-7.973222984811391,2023-02-10 00:00:00,6.014242069835727,2023-08-16 00:00:00,-6.951257207794581,2023-06-10 00:00:00,6.374023565266935,0.4375
600449.SH宁夏建材,-1.1390001909295433,-1.103727610407238,0.03527258052230531,2023-03-09 00:00:00,-9.013656498865638,2023-02-13 00:00:00,4.6231219108376305,2023-09-05 00:00:00,-7.717898099079147,2023-08-12 00:00:00,4.642101900920852,0.4722222222222222
301185.SZ鸥玛软件,0.8501040067206563,0.8856226944500966,0.035518687729440224,2023-03-09 00:00:00,-5.53540012338395,2023-04-24 00:00:00,8.27072041251268,2023-07-07 00:00:00,-4.719999999999999,2023-07-29 00:00:00,7.640000000000001,0.64
600273.SH嘉化能源,-1.374431662454389,-1.3385268254559473,0.035904836998441825,2023-03-31 00:00:00,-7.730578988551258,2023-02-09 00:00:00,5.566447533484348,2023-07-01 00:00:00,-8.010310600471644,2023-08-08 00:00:00,5.074643501374956,0.4444444444444444
002337.SZ赛象科技,-2.1010296608983188,-2.0626635677876037,0.03836609311071504,2023-03-09 00:00:00,-8.22207412822926,2023-05-31 00:00:00,4.345131067464861,2023-09-05 00:00:00,-7.792303730072981,2023-07-30 00:00:00,4.662234268224247,0.6326530612244898
603016.SH新宏泰,0.3491104427707864,0.38754483289520764,0.038434390124421236,2023-05-07 00:00:00,-6.869781934506444,2023-03-26 00:00:00,6.057381877342255,2023-07-06 00:00:00,-6.675584852821957,2023-07-24 00:00:00,5.857879241810264,0.4444444444444444
002724.SZ海洋王,-0.441756021888073,-0.4028477192864709,0.03890830260160211,2023-03-09 00:00:00,-7.873192529089467,2023-02-23 00:00:00,5.443362794226373,2023-07-07 00:00:00,-7.43488040541845,2023-08-22 00:00:00,5.011728616623447,0.7142857142857143
002898.SZ赛隆药业,-1.6989470802938054,-1.6599225507089928,0.03902452958481262,2023-02-17 00:00:00,-8.69954745380959,2023-04-17 00:00:00,4.314219297026568,2023-08-16 00:00:00,-8.60487901688254,2023-07-22 00:00:00,4.620937989087583,0.5348837209302325
002861.SZ瀛通通讯,-0.9424199108208217,-0.902594602094145,0.03982530872667667,2023-04-28 00:00:00,-9.268686141588214,2023-04-01 00:00:00,5.575060115366427,2023-08-26 00:00:00,-7.837279086136863,2023-06-28 00:00:00,5.742326449388706,0.625
600315.SH上海家化,-1.3837247256590712,-1.3438045060249437,0.03992021963412751,2023-03-10 00:00:00,-8.533315909845765,2023-04-20 00:00:00,4.5769518872550705,2023-09-06 00:00:00,-9.037491373404109,2023-07-21 00:00:00,4.712553711008228,0.75
300106.SZ西部牧业,-2.116625353215193,-2.076671441819229,0.03995391139596416,2023-03-24 00:00:00,-8.102095945039288,2023-02-11 00:00:00,4.61239672744239,2023-09-20 00:00:00,-8.413671181716385,2023-08-10 00:00:00,5.659304027714254,0.6037735849056604
300318.SZ博晖创新,-2.922306296411232,-2.8803880060978413,0.04191829031339056,2023-05-08 00:00:00,-8.276814196013529,2023-04-11 00:00:00,5.387044991038281,2023-06-17 00:00:00,-8.135044374198802,2023-08-09 00:00:00,5.125163681440905,0.7090909090909091
300916.SZ朗特智能,-1.034039792435008,-0.9905406896795269,0.04349910275548108,2023-02-26 00:00:00,-6.1800628383757985,2023-04-06 00:00:00,8.842608361234966,2023-06-26 00:00:00,-4.954356570142335,2023-06-05 00:00:00,7.697979553769085,0.42
603927.SH中科软,1.1195180714022646,1.1641385359936938,0.04462046459142921,2023-04-11 00:00:00,-6.241599325546692,2023-04-04 00:00:00,7.780707379726488,2023-06-10 00:00:00,-5.450109603781117,2023-06-24 00:00:00,6.909890396218883,0.8372093023255814
002238.SZ天威视讯,0.15499519373764312,0.200243032620929,0.045247838883285874,2023-05-23 00:00:00,-6.757854652932917,2023-04-01 00:00:00,5.612890090930762,2023-07-22 00:00:00,-6.677700408681525,2023-09-28 00:00:00,6.39340118831977,0.6486486486486487
002139.SZ拓邦股份,-0.15467825658504095,-0.10909920168950102,0.04557905489553993,2023-03-15 00:00:00,-9.18814055015732,2023-02-23 00:00:00,5.623288172163369,2023-09-11 00:00:00,-8.1119188576996,2023-08-04 00:00:00,6.108002881581189,0.5
300866.SZ安克创新,0.04280542145463319,0.0885301826631129,0.04572476120847971,2023-04-25 00:00:00,-7.0441646627418635,2023-03-06 00:00:00,6.128736905599323,2023-06-24 00:00:00,-6.369124101689433,2023-07-04 00:00:00,5.990875898310567,0.7368421052631579
600862.SH中航高科,-2.628000823043678,-2.580622122932898,0.04737870011078016,2023-03-27 00:00:00,-9.198072386344215,2023-04-24 00:00:00,4.073083631313291,2023-09-23 00:00:00,-8.585477517661868,2023-06-23 00:00:00,3.901427360096243,0.2711864406779661
600470.SH六国化工,-1.2038113215276798,-1.1560464050554728,0.04776491647220693,2023-03-09 00:00:00,-8.472023636143598,2023-02-24 00:00:00,5.337715234805529,2023-07-07 00:00:00,-7.235491968025695,2023-08-23 00:00:00,5.143361219296715,0.6415094339622641
600261.SH阳光照明,-3.1444495887126402,-3.096066623901997,0.04838296481064308,2023-02-03 00:00:00,-8.913911743603087,2023-02-07 00:00:00,4.455921129277736,2023-09-11 00:00:00,-8.157420557736446,2023-08-06 00:00:00,5.8732428999371615,0.631578947368421
000561.SZ烽火电子,-2.9416324887886596,-2.8932198341043813,0.048412654684278245,2023-03-20 00:00:00,-8.352195884010682,2023-04-24 00:00:00,5.692203822667446,2023-09-16 00:00:00,-7.751361851577088,2023-08-22 00:00:00,5.080134787642867,0.5166666666666667
600939.SH重庆建工,-2.855730481285788,-2.8069296002688757,0.04880088101691227,2023-05-12 00:00:00,-8.47062196819709,2023-03-22 00:00:00,3.975921220392464,2023-06-25 00:00:00,-9.086047212579302,2023-09-18 00:00:00,4.9304147084134415,0.5185185185185185
603650.SH彤程新材,-0.7844322011392854,-0.7352278729451363,0.049204328194149105,2023-05-09 00:00:00,-8.214221623337929,2023-03-06 00:00:00,5.25853880336826,2023-09-06 00:00:00,-8.201579053705341,2023-07-15 00:00:00,4.521649298661546,0.5882352941176471
600137.SH浪莎股份,-8.09951446394201,-8.04960681432113,0.04990764962087901,2023-03-09 00:00:00,-9.844854618684192,2023-05-19 00:00:00,2.8076833322865093,2023-09-05 00:00:00,-9.64184251551045,2023-07-18 00:00:00,2.983656509200881,0.6024096385542169
002307.SZ北新路桥,-1.8803751116055993,-1.8303141218723642,0.05006098973323514,2023-03-19 00:00:00,-7.923241542049242,2023-04-14 00:00:00,4.632666975388643,2023-09-15 00:00:00,-8.239986622519872,2023-08-12 00:00:00,5.1163086599032095,0.4897959183673469
600029.SH南方航空,-2.111834089770982,-2.061612145888117,0.05022194388286527,2023-05-25 00:00:00,-9.044529263541154,2023-03-29 00:00:00,4.231455586806657,2023-07-24 00:00:00,-8.604393584091737,2023-09-25 00:00:00,5.252505302737783,0.8163265306122449
002557.SZ洽洽食品,0.19242599328909393,0.24274521972977467,0.05031922644068074,2023-03-13 00:00:00,-7.663878549935907,2023-05-15 00:00:00,7.08,2023-07-11 00:00:00,-7.085533112402876,2023-09-12 00:00:00,6.911581177218775,0.4418604651162791
600955.SH维远股份,0.18010043556635866,0.23044275768708272,0.050342322120724065,2023-04-21 00:00:00,-6.854594151088713,2023-05-08 00:00:00,5.952388100021341,2023-06-20 00:00:00,-6.8741392804626855,2023-07-07 00:00:00,5.485860719537314,0.6571428571428571
603090.SH宏盛股份,-3.5712060434667694,-3.520729395555158,0.05047664791161122,2023-04-28 00:00:00,-9.012296050391221,2023-02-18 00:00:00,3.6440923548813764,2023-06-27 00:00:00,-9.057213258181555,2023-08-17 00:00:00,3.869669224131513,0.821917808219178
000949.SZ新乡化纤,-2.6140747825066435,-2.5626178078292647,0.05145697467737875,2023-04-02 00:00:00,-9.989271374332873,2023-03-01 00:00:00,4.100412699636028,2023-09-29 00:00:00,-8.361481128453443,2023-08-28 00:00:00,3.4975823129659718,0.9347826086956522
000631.SZ顺发恒业,-2.362397503817155,-2.310805957873589,0.051591545943566075,2023-05-17 00:00:00,-8.975241227346697,2023-03-24 00:00:00,3.620443621857826,2023-06-15 00:00:00,-9.448178248447164,2023-09-20 00:00:00,3.7928908857308716,0.8809523809523809
603917.SH合力科技,-2.77515732812812,-2.7232830574740716,0.05187427065404826,2023-03-08 00:00:00,-9.081871129498518,2023-05-10 00:00:00,4.571657365213941,2023-07-06 00:00:00,-9.439716033200185,2023-09-07 00:00:00,4.350630351202007,0.7818181818181819
301055.SZ张小泉,-1.0751800251665347,-1.0232344613084428,0.0519455638580919,2023-05-02 00:00:00,-6.82432148517077,2023-02-28 00:00:00,5.627143361373502,2023-07-01 00:00:00,-6.81002325693442,2023-06-28 00:00:00,5.549976743065579,0.696969696969697
002083.SZ孚日股份,-2.593264390070337,-2.540947229814959,0.052317160255377804,2023-03-09 00:00:00,-9.852865607895827,2023-02-23 00:00:00,4.827417773423676,2023-07-07 00:00:00,-8.328596561741264,2023-06-23 00:00:00,4.36613341075561,0.45454545454545453
600628.SH新世界,-2.4157195445360067,-2.363109598492769,0.052609946043237876,2023-03-24 00:00:00,-9.176221188991263,2023-02-23 00:00:00,4.539149413926969,2023-06-27 00:00:00,-8.252836278633373,2023-08-22 00:00:00,4.748279677210316,0.6346153846153846
002235.SZ安妮股份,-2.2102711496051155,-2.1573868124774886,0.05288433712762686,2023-03-09 00:00:00,-7.226995552416522,2023-05-31 00:00:00,5.499874313625178,2023-09-05 00:00:00,-8.5560669160344,2023-07-30 00:00:00,6.213516344817078,0.2926829268292683
002451.SZ摩恩电气,-0.6469403782294855,-0.5929645733871107,0.05397580484237474,2023-04-04 00:00:00,-7.885646933072177,2023-02-23 00:00:00,5.136709515928543,2023-08-02 00:00:00,-7.659897818138302,2023-08-22 00:00:00,5.113994290137622,0.5185185185185185
300623.SZ捷捷微电,-1.8954597094307,-1.8412490989842503,0.0542106104464497,2023-05-07 00:00:00,-8.85799989906086,2023-03-20 00:00:00,5.579208610442693,2023-06-04 00:00:00,-8.055684867368498,2023-06-24 00:00:00,6.2290035609447845,0.6545454545454545
002437.SZ誉衡药业,-1.587251446347782,-1.5318606813116713,0.055390765036110734,2023-03-09 00:00:00,-8.71650326017867,2023-02-23 00:00:00,4.314824846974542,2023-09-05 00:00:00,-7.705804928030834,2023-08-22 00:00:00,4.6541950719691645,0.6756756756756757
002330.SZ得利斯,-2.2781769250733275,-2.2227496598190912,0.055427265254236247,2023-03-25 00:00:00,-8.312808134464818,2023-04-12 00:00:00,4.649640647098152,2023-09-21 00:00:00,-8.08290504814546,2023-08-10 00:00:00,5.140970570010908,0.723404255319149
002383.SZ合众思壮,-0.21024934875596435,-0.15461733635408678,0.05563201240187757,2023-03-15 00:00:00,-7.798136013543273,2023-02-23 00:00:00,6.043359119315322,2023-09-11 00:00:00,-7.3281297099830764,2023-07-12 00:00:00,7.056418102854978,0.6578947368421053
300849.SZ锦盛新材,-2.3438885437823713,-2.288107149446596,0.055781394335775225,2023-04-28 00:00:00,-7.88676714409918,2023-05-08 00:00:00,5.127838519878155,2023-06-27 00:00:00,-7.64,2023-07-07 00:00:00,4.720000000000001,0.7547169811320755
300365.SZ恒华科技,-1.5369436751804273,-1.481129633273192,0.05581404190723527,2023-04-13 00:00:00,-8.947329560916362,2023-02-06 00:00:00,5.104794726454542,2023-06-12 00:00:00,-7.203142249483619,2023-06-06 00:00:00,5.15685775051638,0.4222222222222222
000688.SZ国城矿业,-0.8076112581256915,-0.7513905813697606,0.0562206767559309,2023-03-22 00:00:00,-8.208231087296108,2023-02-12 00:00:00,3.547686890878553,2023-09-18 00:00:00,-8.281540572068103,2023-08-11 00:00:00,4.035423061172759,0.6944444444444444
002072.SZ凯瑞德,-0.6919013881054076,-0.6355907660035753,0.05631062210183224,2023-03-26 00:00:00,-8.311861246445982,2023-02-21 00:00:00,5.282438307837554,2023-09-22 00:00:00,-8.452993537010526,2023-08-20 00:00:00,5.454683203242854,0.6666666666666666
600241.SH时代万恒,-2.8347935037087884,-2.778249508320016,0.056543995388772306,2023-04-04 00:00:00,-9.670624502489165,2023-04-07 00:00:00,4.050468002986502,2023-09-21 00:00:00,-9.050920325128908,2023-08-05 00:00:00,4.1096798094503075,0.5172413793103449
600053.SH九鼎投资,-2.8348672169426252,-2.7781114786161774,0.05675573832644787,2023-05-30 00:00:00,-8.225669747650933,2023-02-09 00:00:00,3.7433623752075755,2023-07-29 00:00:00,-8.255304371255846,2023-08-08 00:00:00,4.374858595060467,0.8793103448275862
002063.SZ远光软件,0.08507626496570232,0.14192688788866525,0.05685062292296293,2023-05-14 00:00:00,-6.853310345746338,2023-02-11 00:00:00,6.583166836282043,2023-09-11 00:00:00,-7.781184475459829,2023-08-10 00:00:00,6.72453928207136,0.5384615384615384
002365.SZ永安药业,-1.7718912165809642,-1.7145090613126903,0.05738215526827384,2023-03-09 00:00:00,-8.632683988979991,2023-02-23 00:00:00,3.801283116368158,2023-09-05 00:00:00,-8.785350622464517,2023-08-06 00:00:00,3.7346724910206275,0.7441860465116279
002056.SZ横店东磁,-2.8180910597265116,-2.76057024299377,0.057520816732741675,2023-03-26 00:00:00,-8.841044531767,2023-02-23 00:00:00,5.09514986859907,2023-09-22 00:00:00,-9.044402714148294,2023-08-22 00:00:00,4.379624393757662,0.6379310344827587
603799.SH华友钴业,-3.191033668673669,-3.133074270510662,0.05795939816300688,2023-03-19 00:00:00,-8.819306831336599,2023-02-09 00:00:00,4.1990380069779105,2023-07-17 00:00:00,-8.57962828316559,2023-06-09 00:00:00,3.8171655717248267,0.875
002561.SZ徐家汇,-2.9164859089504116,-2.8584973340284807,0.05798857492193088,2023-03-09 00:00:00,-8.00520117260195,2023-05-29 00:00:00,4.442400762546143,2023-06-12 00:00:00,-8.472730750174778,2023-09-26 00:00:00,4.351312091233696,0.3968253968253968
000802.SZ北京文化,-0.626698235331172,-0.5686100516389607,0.05808818369221125,2023-03-09 00:00:00,-7.091530936112708,2023-04-28 00:00:00,6.8088670953029125,2023-07-07 00:00:00,-7.599027534940651,2023-06-27 00:00:00,7.322173495477068,0.4146341463414634
601872.SH招商轮船,-0.6083253586733285,-0.5500992605180482,0.05822609815528024,2023-03-26 00:00:00,-9.367493842513731,2023-04-09 00:00:00,5.643699244268999,2023-09-22 00:00:00,-7.500392082349202,2023-09-03 00:00:00,5.264326676840371,0.5789473684210527
002775.SZ文科园林,-3.2487878623019593,-3.190525996191817,0.05826186611014217,2023-02-20 00:00:00,-9.161984864156683,2023-04-07 00:00:00,3.2254965789842602,2023-06-20 00:00:00,-9.699371116642283,2023-09-22 00:00:00,3.3416636379038263,0.7666666666666667
600865.SH百大集团,-1.822397644391957,-1.7638172436474258,0.05858040074453119,2023-05-02 00:00:00,-8.445662458697779,2023-03-07 00:00:00,4.653349887152693,2023-07-07 00:00:00,-8.277975651483146,2023-09-03 00:00:00,4.442045046112895,0.6981132075471698
300255.SZ常山药业,-1.1928460004297894,-1.1339386300156915,0.05890737041409788,2023-05-14 00:00:00,-7.1129157614077565,2023-02-13 00:00:00,6.440350881846775,2023-09-11 00:00:00,-7.8601475813817725,2023-08-12 00:00:00,6.110301875292002,0.4594594594594595
300065.SZ海兰信,-1.4121426884043078,-1.3529767832435278,0.05916590516078002,2023-05-23 00:00:00,-7.621061662633081,2023-02-10 00:00:00,4.6887143331263195,2023-09-20 00:00:00,-7.792440248319949,2023-08-09 00:00:00,6.107397783707479,0.4888888888888889
600170.SH上海建工,0.017337375397290734,0.07687647441416524,0.059539099016874514,2023-05-08 00:00:00,-7.534364466721018,2023-04-12 00:00:00,5.822545471879831,2023-07-07 00:00:00,-6.645583966352816,2023-09-30 00:00:00,5.961418127855606,0.7419354838709677
300082.SZ奥克股份,-2.6611475087904575,-2.601470191503988,0.0596773172864693,2023-03-23 00:00:00,-7.491026834395971,2023-02-23 00:00:00,5.601375004828746,2023-09-19 00:00:00,-7.62339773333834,2023-08-22 00:00:00,5.379512295788245,0.603448275862069
600507.SH方大特钢,-1.3741397290180861,-1.3139488791379448,0.06019084988014134,2023-03-09 00:00:00,-9.751422473508505,2023-02-09 00:00:00,5.81970079447983,2023-09-05 00:00:00,-8.137428737578718,2023-08-08 00:00:00,4.2225712624212814,0.6956521739130435
601869.SH长飞光纤,-0.5795580879204199,-0.5190165776165243,0.06054151030389554,2023-05-06 00:00:00,-6.259979369638451,2023-02-09 00:00:00,5.9564249107823395,2023-07-08 00:00:00,-7.6724170321920715,2023-08-08 00:00:00,7.174161300885989,0.5434782608695652
300321.SZ同大股份,-1.3560372414089399,-1.2951331364169294,0.06090410499201049,2023-03-09 00:00:00,-8.295349039677689,2023-02-28 00:00:00,4.216503746380205,2023-09-05 00:00:00,-8.032607456665112,2023-08-27 00:00:00,4.327392543334888,0.5416666666666666
600189.SH泉阳泉,-0.4118729099560662,-0.3501762347645744,0.0616966751914918,2023-03-09 00:00:00,-9.912879366612238,2023-02-08 00:00:00,4.993985483539274,2023-09-05 00:00:00,-8.40794534456732,2023-08-07 00:00:00,5.318433899661273,0.5526315789473685
600300.SH维维股份,-2.9178243120274567,-2.8557398634379942,0.06208444858946249,2023-03-09 00:00:00,-9.77780887233379,2023-02-09 00:00:00,4.627370730157189,2023-06-27 00:00:00,-9.211256643505681,2023-08-08 00:00:00,3.8574654380292035,0.46296296296296297
002641.SZ公元股份,0.46212371571807215,0.5243023676606285,0.062178651942556395,2023-03-09 00:00:00,-8.167032876176094,2023-02-06 00:00:00,5.732751058716954,2023-09-05 00:00:00,-6.943220218335567,2023-08-05 00:00:00,6.0136372646144105,0.5869565217391305
601021.SH春秋航空,-3.0908450468109137,-3.028485076150959,0.06235997065995447,2023-03-24 00:00:00,-8.686471493603234,2023-02-06 00:00:00,4.312003462716543,2023-07-22 00:00:00,-8.7099859392176,2023-06-06 00:00:00,3.6864042143304383,0.7407407407407407
000581.SZ威孚高科,-0.07150838786663978,-0.008813748662089171,0.06269463920455061,2023-03-15 00:00:00,-9.165019115850047,2023-02-09 00:00:00,6.022184325661673,2023-07-13 00:00:00,-6.78547721194375,2023-09-28 00:00:00,5.787213598014121,0.4528301886792453
603701.SH德宏股份,-1.9117433572935503,-1.847632126095062,0.06411123119848816,2023-03-08 00:00:00,-7.7393478756316725,2023-05-16 00:00:00,5.072161232664742,2023-07-06 00:00:00,-8.519978761533315,2023-09-13 00:00:00,4.867022364562013,0.6938775510204082
600016.SH民生银行,-1.5364743522157132,-1.4722147191377561,0.06425963307795701,2023-02-17 00:00:00,-9.368670377988602,2023-04-22 00:00:00,6.5040758218016,2023-06-17 00:00:00,-9.392385117438641,2023-08-20 00:00:00,5.637394259904259,0.4423076923076923
600225.SH卓朗科技,-1.9814650552658888,-1.916751282459123,0.06471377280676571,2023-03-13 00:00:00,-9.118840833786857,2023-04-25 00:00:00,3.930707823469297,2023-09-09 00:00:00,-8.522153778513747,2023-08-23 00:00:00,3.6972260148433103,0.6346153846153846
000035.SZ中国天楹,-2.2516483501634985,-2.185702684443917,0.06594566571958138,2023-03-09 00:00:00,-8.374030447020198,2023-03-06 00:00:00,3.9859695529797996,2023-09-05 00:00:00,-8.130364056662916,2023-07-04 00:00:00,4.253644693701843,0.6888888888888889
601238.SH广汽集团,-2.4143548864575113,-2.3483042669658833,0.06605061949162794,2023-05-03 00:00:00,-9.278151341579532,2023-05-29 00:00:00,4.678922956353448,2023-07-02 00:00:00,-9.644055274976452,2023-08-22 00:00:00,4.5295620807943,0.6101694915254238
600039.SH四川路桥,-0.971297063126733,-0.9049916923165725,0.06630537081016052,2023-04-04 00:00:00,-8.363284738434418,2023-02-12 00:00:00,6.510525234614476,2023-09-11 00:00:00,-6.755105806112985,2023-08-11 00:00:00,5.569415331885478,0.40425531914893614
300187.SZ永清环保,-0.8798784638347789,-0.8134530659704992,0.0664253978642797,2023-03-08 00:00:00,-7.832557878266384,2023-05-29 00:00:00,6.000299352163062,2023-09-04 00:00:00,-7.504354878103989,2023-07-28 00:00:00,6.6513618438946045,0.41509433962264153
002549.SZ凯美特气,-1.4562022139090551,-1.3894656693201897,0.06673654458886547,2023-04-20 00:00:00,-9.48537453861601,2023-04-03 00:00:00,4.97617417876887,2023-08-18 00:00:00,-9.257799685106065,2023-08-01 00:00:00,5.021597764795303,0.725
300498.SZ温氏股份,-1.3858977608338985,-1.3184613901330995,0.067436370700799,2023-05-24 00:00:00,-7.384424827265886,2023-02-03 00:00:00,6.605945295642563,2023-07-23 00:00:00,-7.609313731291733,2023-09-28 00:00:00,5.044631139960779,0.7017543859649122
001288.SZ运机集团,-2.1259227682004718,-2.057840963339658,0.06808180486081383,2023-03-12 00:00:00,-8.449664907286394,2023-05-31 00:00:00,7.002265449218447,2023-06-15 00:00:00,-7.640000000000001,2023-07-30 00:00:00,4.720000000000001,0.13953488372093023
000681.SZ视觉中国,-0.5643076959462534,-0.49598001307298845,0.06832768287326496,2023-03-26 00:00:00,-6.5522127064584135,2023-02-10 00:00:00,6.951595561005927,2023-07-24 00:00:00,-6.769606939185109,2023-08-09 00:00:00,7.2048019656420585,0.4418604651162791
300015.SZ爱尔眼科,-0.9978374393486394,-0.9293462871238323,0.06849115222480717,2023-03-15 00:00:00,-8.198689644329248,2023-02-13 00:00:00,5.006338271416754,2023-09-11 00:00:00,-8.019262252115675,2023-07-12 00:00:00,5.262420260915746,0.6444444444444445
002643.SZ万润股份,-0.3921799607392108,-0.32334049081588395,0.06883946992332685,2023-04-18 00:00:00,-7.053393202758995,2023-05-31 00:00:00,5.889450698655603,2023-06-17 00:00:00,-7.168266924200996,2023-07-30 00:00:00,6.312943187959177,0.5227272727272727
002124.SZ天邦食品,-0.8891858558392648,-0.8198273908767343,0.06935846496253051,2023-03-09 00:00:00,-9.292085607460443,2023-02-11 00:00:00,4.759902129677613,2023-09-05 00:00:00,-7.644287093065499,2023-08-10 00:00:00,4.715712906934501,0.7714285714285715
300035.SZ中科电气,-1.56655948049904,-1.496796449121036,0.06976303137800399,2023-04-26 00:00:00,-8.57826852275624,2023-02-11 00:00:00,4.52270025407406,2023-06-25 00:00:00,-9.22489304393825,2023-08-10 00:00:00,4.652935011945984,0.6222222222222222
300040.SZ九洲集团,-1.8264530015182034,-1.7566823496653108,0.06977065185289266,2023-03-19 00:00:00,-7.630634061011925,2023-02-11 00:00:00,5.301037414279889,2023-06-19 00:00:00,-6.880658502593111,2023-08-10 00:00:00,5.374584116298056,0.4117647058823529
603002.SH宏昌电子,-0.4642205246264623,-0.3942113524536742,0.07000917217278807,2023-03-09 00:00:00,-7.371187871938087,2023-05-29 00:00:00,5.264586971266681,2023-09-05 00:00:00,-6.876788215343256,2023-07-28 00:00:00,5.51031764498807,0.6333333333333333
002797.SZ第一创业,-4.087398728066597,-4.0171517276810444,0.0702470003855522,2023-04-26 00:00:00,-9.048653792666398,2023-02-23 00:00:00,3.721595996749605,2023-06-25 00:00:00,-8.67616165690052,2023-08-22 00:00:00,3.8174271353327986,0.7083333333333334
002688.SZ金河生物,-0.11423577845982603,-0.04379824075551917,0.07043753770430686,2023-03-09 00:00:00,-8.920514566506013,2023-02-10 00:00:00,5.345048034447897,2023-09-05 00:00:00,-7.961924218150191,2023-07-30 00:00:00,5.125715736252036,0.45714285714285713
605167.SH利柏特,-0.6641792741323826,-0.5932619180434757,0.07091735608890692,2023-03-09 00:00:00,-8.0620572051856,2023-02-16 00:00:00,5.068381525030762,2023-07-07 00:00:00,-7.4713561443765055,2023-06-16 00:00:00,4.888643855623494,0.6585365853658537
603021.SH山东华鹏,-3.0285893747010424,-2.9568859190782746,0.07170345562276781,2023-03-09 00:00:00,-9.198228043490627,2023-05-26 00:00:00,3.8513381443035306,2023-09-05 00:00:00,-8.804730465582212,2023-07-25 00:00:00,4.2136359379842645,0.8867924528301887
002577.SZ雷柏科技,-2.1406602344429215,-2.0688191426157863,0.07184109182713527,2023-05-08 00:00:00,-7.601679265849953,2023-02-23 00:00:00,4.768081936222167,2023-09-05 00:00:00,-7.773704555708917,2023-06-23 00:00:00,5.433782054190192,0.3
002245.SZ蔚蓝锂芯,-1.6887654093248827,-1.616328964752882,0.07243644457200071,2023-03-26 00:00:00,-8.372223490039019,2023-02-09 00:00:00,4.106545232058581,2023-09-22 00:00:00,-8.602579623657125,2023-08-05 00:00:00,4.990476354884815,0.54
601015.SH陕西黑猫,-2.195876570298812,-2.1233186389701886,0.07255793132862332,2023-03-08 00:00:00,-8.25344534663785,2023-02-06 00:00:00,4.51605588884465,2023-07-06 00:00:00,-8.1837603476268,2023-08-05 00:00:00,5.048318234445453,0.7115384615384616
301024.SZ霍普股份,1.5589652580845201,1.6317939597025102,0.07282870161799004,2023-03-20 00:00:00,-5.362949491214201,2023-02-09 00:00:00,7.83565151233785,2023-07-18 00:00:00,-4.72,2023-06-09 00:00:00,7.639999999999999,0.5777777777777777
300391.SZ长药控股,-1.1667299754120593,-1.0935847933481424,0.07314518206391685,2023-03-26 00:00:00,-8.267997784053268,2023-05-29 00:00:00,4.589497313697679,2023-06-16 00:00:00,-8.130890864697383,2023-08-31 00:00:00,5.059165144318353,0.6046511627906976
301166.SZ优宁维,-1.0551017832633003,-0.980776134262354,0.07432564900094629,2023-02-24 00:00:00,-8.250650843439516,2023-02-03 00:00:00,5.252045425246501,2023-06-24 00:00:00,-7.64,2023-06-21 00:00:00,4.72,0.6578947368421053
002959.SZ小熊电器,-0.9938330875042952,-0.9190343859032922,0.07479870160100299,2023-02-10 00:00:00,-7.968297989038729,2023-04-12 00:00:00,5.202376353527335,2023-06-10 00:00:00,-7.64,2023-07-30 00:00:00,4.719999999999998,0.3333333333333333
301076.SZ新瀚新材,-1.3052549597474092,-1.229968225799744,0.07528673394766527,2023-04-21 00:00:00,-7.899279042824952,2023-02-02 00:00:00,4.601968240785063,2023-06-20 00:00:00,-7.64,2023-07-04 00:00:00,4.719999999999999,0.625
300400.SZ劲拓股份,-1.2660951930775568,-1.1907159114652537,0.07537928161230312,2023-05-01 00:00:00,-7.868133111712527,2023-02-06 00:00:00,4.671156395314268,2023-08-29 00:00:00,-7.998555212630705,2023-08-05 00:00:00,5.715663990243905,0.475
300884.SZ狄耐克,1.3586293168970143,1.434178712063002,0.0755493951659878,2023-04-05 00:00:00,-5.206819268755185,2023-03-22 00:00:00,10.0,2023-07-28 00:00:00,-4.719999999999999,2023-07-20 00:00:00,7.639999999999999,0.7818181818181819
600076.SH康欣新材,-2.116167740110035,-2.040527451103288,0.07564028900674691,2023-05-02 00:00:00,-7.668445284058381,2023-05-29 00:00:00,4.525807850841481,2023-07-01 00:00:00,-8.896489359754728,2023-07-28 00:00:00,5.352137315876791,0.7916666666666666
600157.SH永泰能源,-1.4451777685976699,-1.3690821786495146,0.07609558994815524,2023-03-18 00:00:00,-8.570996437609134,2023-02-08 00:00:00,5.083840592316147,2023-09-14 00:00:00,-8.160011902263875,2023-08-07 00:00:00,5.585312157113515,0.868421052631579
300765.SZ新诺威,0.5339587239911948,0.6104242955382612,0.07646557154706635,2023-04-13 00:00:00,-5.411744856949823,2023-03-05 00:00:00,7.080748131723072,2023-06-12 00:00:00,-4.719999999999999,2023-07-03 00:00:00,7.640000000000001,0.627906976744186
300547.SZ川环科技,-0.3167880442522962,-0.23949557392550141,0.07729247032679476,2023-02-25 00:00:00,-7.841115225620239,2023-02-02 00:00:00,5.7215196054844295,2023-08-24 00:00:00,-7.691301155545881,2023-07-04 00:00:00,5.31946759720016,0.48717948717948717
